yearWeekTime,rank,movieCd,movieNm,openDt,salesAmt,salesAcc,audiCnt,audiAcc,scrnCnt,showCnt
201038,8,20100214,아저씨,2010-08-04,2103933000,45466544500,266655,5963064,245,4775
201038,9,20100329,그랑프리,2010-09-16,686137000,1142083000,92030,155886,218,5948
201038,10,20100812,캣츠 앤 독스 2,2010-09-16,561472000,738841700,75813,99424,161,2780
201037,1,20100833,무적자,2010-09-16,2821895500,2861912500,375710,381040,412,8478
201037,2,20100305,해결사,2010-09-09,2744366000,7568921000,372480,1008194,500,15242
201037,3,20100811,레지던트 이블 4: 끝나지 않은 전쟁 3D,2010-09-16,4527035500,4527035500,368732,368732,322,7604
201037,4,20100834,시라노; 연애조작단,2010-09-16,2300451500,2763342000,310678,374230,400,7996
201037,5,20100810,마루 밑 아리에티,2010-09-09,1518794000,4701626500,211593,654446,304,8586
201037,6,20100814,슈퍼  배드,2010-09-16,1499183500,1763663000,156588,181418,312,4104
201037,7,20100214,아저씨,2010-08-04,1169671500,43362611500,155809,5696409,328,6907
201037,8,20100813,퀴즈왕,2010-09-16,979758500,1347178500,135350,186093,321,6314
201037,9,20100329,그랑프리,2010-09-16,442772000,455946000,61974,63856,232,4694
201037,10,20100812,캣츠 앤 독스 2,2010-09-16,177369700,177369700,23611,23611,160,1387
201036,1,20100305,해결사,2010-09-09,4780646500,4824555000,628471,635714,525,12901
201036,2,20100810,마루 밑 아리에티,2010-09-09,3182832500,3182832500,442853,442853,337,7218
201036,3,20100214,아저씨,2010-08-04,3027226500,42192940000,400323,5540600,359,12577
201036,4,20100766,킬러스,2010-09-02,681973000,2247975000,93418,304330,261,8415
201036,5,20100281,김복남 살인사건의 전말,2010-09-02,643669500,967447000,83127,123892,123,2629
201036,6,20100301,악마를 보았다,2010-08-12,592523000,13813901500,77661,1802665,256,4660
201036,7,20100312,인셉션,2010-07-21,544986000,43238265000,73452,5806059,203,3611
201036,8,20100834,시라노; 연애조작단,2010-09-16,454954500,462890500,62098,63552,246,1350
201036,9,20100816,피라냐,2010-08-26,622260000,5587760000,56606,498723,253,4745
201036,10,20100813,퀴즈왕,2010-09-16,364368000,367420000,50016,50743,241,1278
201035,1,20100214,아저씨,2010-08-04,5135029000,39165713500,682368,5140277,406,13786
201035,2,20100766,킬러스,2010-09-02,1541335000,1566002000,207364,210912,282,6985
201035,3,20100301,악마를 보았다,2010-08-12,1388162500,13221378500,182334,1725004,298,6393
201035,4,20100816,피라냐,2010-08-26,1991012500,4965500000,177997,442117,294,9321
201035,5,20100312,인셉션,2010-07-21,1208184500,42693279000,165050,5732607,248,5142
201035,6,20100767,라스트 에어벤더,2010-08-19,1343930000,13469817000,134239,1330691,284,7846
201035,7,20100807,뮬란: 전사의 귀환,2010-09-02,638875000,638875000,89512,89512,242,5198
201035,8,20100808,애프터 라이프,2010-09-02,645258000,647050000,87593,87817,186,4260
201035,9,20100794,프레데터스,2010-08-26,540079500,1894627000,75666,263014,213,6231
201035,10,20100300,죽이고 싶은,2010-08-26,352002500,925388500,47986,124179,144,3711
201034,1,20100214,아저씨,2010-08-04,7030816000,34030684500,926857,4457909,439,14547
201034,2,20100767,라스트 에어벤더,2010-08-19,4308552500,12125887000,432363,1196452,336,12055
201034,3,20100301,악마를 보았다,2010-08-12,2536148500,11833216000,332392,1542670,355,8838
201034,4,20100312,인셉션,2010-07-21,2012910000,41485094500,274453,5567557,286,7164
201034,5,20100816,피라냐,2010-08-26,2971575500,2974487500,263896,264120,310,7402
201034,6,20100794,프레데터스,2010-08-26,1352531500,1354547500,187096,187348,231,5567
201034,7,20100768,익스펜더블,2010-08-19,983511000,2796298000,131281,366671,252,6998
201034,8,20100377,토이 스토리 3,2010-08-05,880398600,13907461800,98083,1414698,241,2719
201034,9,20100796,아바타 3D 스페셜에디션,2010-09-04,1147344000,1147344000,93094,93094,146,1634
201034,10,20100769,폐가,2010-08-19,532231000,1497467000,76042,212872,149,3986
201033,1,20100214,아저씨,2010-08-04,8913862000,26999868500,1167394,3531052,475,16073
201033,2,20100767,라스트 에어벤더,2010-08-19,7817334500,7817334500,764089,764089,399,8537
201033,3,20100301,악마를 보았다,2010-08-12,4381919000,9297067500,574110,1210278,462,12558
201033,4,20100312,인셉션,2010-07-21,3670210500,39472184500,501164,5293104,344,9923
201033,5,20100377,토이 스토리 3,2010-08-05,2562661500,13027063200,266002,1316615,324,6491
201033,6,20100768,익스펜더블,2010-08-19,1806643000,1812787000,234622,235390,259,6467
201033,7,20100370,솔트,2010-07-29,1296306500,21151359500,177874,2841502,296,7107
201033,8,20100769,폐가,2010-08-19,960452000,965236000,136232,136830,160,3537
201033,9,20100382,스텝 업 3D,2010-08-05,1403751500,6789193000,128985,623246,192,2674
201033,10,20090952,내니맥피 2: 유모와마법소동,2010-08-11,459855000,1271414500,71412,193306,160,3293
201032,1,20100214,아저씨,2010-08-04,10530599500,18086006500,1379493,2363658,501,16308
201032,2,20100312,인셉션,2010-07-21,5984193500,35801974000,811977,4791940,423,11811
201032,3,20100301,악마를 보았다,2010-08-12,4915148500,4915148500,636168,636168,490,8542
201032,4,20100377,토이 스토리 3,2010-08-05,4886905500,10464401700,491939,1050613,362,10244
201032,5,20100370,솔트,2010-07-29,3513126500,19855053000,477450,2663628,395,11963
201032,6,20100382,스텝 업 3D,2010-08-05,2612944500,5385441500,239076,494261,248,5716
201032,7,20090952,내니맥피 2: 유모와마법소동,2010-08-11,811559500,811559500,121894,121894,164,3792
201032,8,20100209,이끼,2010-07-14,725308500,25324162500,95541,3335138,260,3597
201032,9,20100758,오션월드 3D,2010-08-11,874390900,878766900,83000,83407,103,1586
201032,10,20090953,오션스,2010-07-28,477580500,4274885000,70938,620710,202,2834
201031,1,20100312,인셉션,2010-07-21,9808729500,29817780500,1329722,3979963,479,13884
201031,2,20100370,솔트,2010-07-29,8211355000,16341926500,1112335,2186178,518,17884
201031,3,20100214,아저씨,2010-08-04,7520762000,7555407000,979544,984165,467,12169
201031,4,20100377,토이 스토리 3,2010-08-05,5566290200,5577496200,557812,558674,393,7567
201031,5,20100209,이끼,2010-07-14,2840932000,24598854000,377763,3239597,427,7986
201031,6,20100326,고死 두 번째 이야기: 교생실습,2010-07-28,2108966500,5443843000,311379,802936,285,9844
201031,7,20090953,오션스,2010-07-28,2021976500,3797304500,294069,549772,212,5972
201031,8,20100382,스텝 업 3D,2010-08-05,2756403000,2772497000,253055,255185,250,5095
201031,9,20100380,마음이2,2010-07-21,971632500,4279150000,147264,641178,244,3568
201031,10,20100378,명탐정 코난: 천공의 난파선,2010-07-21,928336500,3742307000,144078,577853,182,2482
201030,1,20100312,인셉션,2010-07-21,10603705000,20009051000,1411617,2650241,505,16285
201030,2,20100370,솔트,2010-07-29,8130571500,8130571500,1073843,1073843,556,14490
201030,3,20100209,이끼,2010-07-14,4949661000,21757922000,656256,2861834,561,12977
201030,4,20100326,고死 두 번째 이야기: 교생실습,2010-07-28,3321304500,3334876500,489853,491557,313,10222
201030,5,20090953,오션스,2010-07-28,1759909000,1775328000,252139,255703,211,4967
201030,6,20100380,마음이2,2010-07-21,1436644500,3307517500,216357,493914,248,7125
201030,7,20100378,명탐정 코난: 천공의 난파선,2010-07-21,1332417500,2813970500,206359,433775,190,4478
201030,8,20100381,마법사의 제자,2010-07-21,1217001500,3679092000,173302,516175,284,7753
201030,9,20100379,극장판 도라에몽: 진구의 인어대해전,2010-07-28,764422500,773705500,114268,115594,140,2455
201030,10,20100333,슈렉 포에버,2010-07-01,875477500,22455988100,90291,2186419,221,2363
201029,1,20100312,인셉션,2010-07-21,9405346000,9405346000,1238624,1238624,531,12491
201029,2,20100209,이끼,2010-07-14,8079351000,16808261000,1064111,2205578,698,17388
201029,3,20100381,마법사의 제자,2010-07-21,2457786500,2462090500,342335,342873,300,9061
201029,4,20100380,마음이2,2010-07-21,1829750000,1870873000,269197,277557,262,7623
201029,5,20100361,이클립스,2010-07-07,1706119500,14586815500,238377,2018950,456,10906
201029,6,20100378,명탐정 코난: 천공의 난파선,2010-07-21,1480221000,1481553000,227268,227416,235,3761
201029,7,20100333,슈렉 포에버,2010-07-01,1986979000,21580510600,201356,2096128,302,6298
201029,8,20100296,포화속으로,2010-06-16,633630000,23698033100,93468,3307797,268,4994
201029,9,20100310,나잇&데이,2010-06-24,662764000,16694191100,89824,2231896,272,4600
201029,10,20100353,파괴된 사나이,2010-07-01,187605500,7672379600,25128,1008614,256,2465
201028,1,20100209,이끼,2010-07-14,8708674000,8728910000,1139014,1141467,740,15181
201028,2,20100361,이클립스,2010-07-07,4849267500,12880696000,673762,1780573,499,18013
201028,3,20100333,슈렉 포에버,2010-07-01,4115141000,19593531600,394121,1894772,414,11951
201028,4,20100310,나잇&데이,2010-06-24,2292028000,16031427100,313212,2142072,301,9702
201028,5,20100296,포화속으로,2010-06-16,1949381500,23064403100,284908,3214329,347,9905
201028,6,20100353,파괴된 사나이,2010-07-01,1186123000,7484774100,156788,983486,305,8967
201028,7,20090927,방자전,2010-06-02,243613000,22418945000,33114,2974675,145,1597
201028,8,20100210,맨발의 꿈,2010-06-24,113092500,2339436000,16749,326764,84,710
201028,9,20100362,킬러 인사이드 미,2010-07-07,86129000,377721500,11691,49666,117,1675
201028,10,20090943,스플라이스,2010-07-01,88573000,1254635500,11639,161546,122,945
201027,1,20100361,이클립스,2010-07-07,8028026500,8031428500,1106325,1106811,535,14194
201027,2,20100333,슈렉 포에버,2010-07-01,7565888000,15478390600,737516,1500651,508,17309
201027,3,20100310,나잇&데이,2010-06-24,3651888500,13739399100,494244,1828860,390,12061
201027,4,20100296,포화속으로,2010-06-16,3359729000,21115021600,487277,2929421,379,11696
201027,5,20100353,파괴된 사나이,2010-07-01,2992909000,6298651100,394282,826698,334,12361
201027,6,20090927,방자전,2010-06-02,656700000,22175332000,88008,2941561,252,3807
201027,7,20090943,스플라이스,2010-07-01,437237000,1166062500,56640,149907,125,3221
201027,8,20100210,맨발의 꿈,2010-06-24,331244000,2226343500,46952,310015,259,2277
201027,9,20100362,킬러 인사이드 미,2010-07-07,289072500,291592500,37660,37975,121,3331
201027,10,20100376,아더와 미니모이 2 : 셀레니아 공주 구출 작전,2010-07-08,220809500,220809500,33665,33665,111,1927
201026,1,20100333,슈렉 포에버,2010-07-01,7912502600,7912502600,763135,763135,561,12679
201026,2,20100310,나잇&데이,2010-06-24,5529779100,10087510600,741765,1334616,458,16402
201026,3,20100296,포화속으로,2010-06-16,4131818600,17755292600,586443,2442144,509,15027
201026,4,20100353,파괴된 사나이,2010-07-01,3259488100,3305742100,424066,432416,363,7970
201026,5,20090927,방자전,2010-06-02,1806769000,21518632000,242078,2853553,295,8470
201026,6,20100210,맨발의 꿈,2010-06-24,946222000,1895099500,132926,263063,323,7697
201026,7,20090943,스플라이스,2010-07-01,728825500,728825500,93267,93267,127,3094
201026,8,20100295,A-특공대,2010-06-10,474743500,5658966000,64981,759295,220,2873
201026,9,20100339,필립모리스,2010-07-01,425807700,429335700,55098,55572,114,2702
201026,10,20100285,섹스 앤 더 시티 2,2010-06-10,216164500,2960695000,29034,390188,112,934
201025,1,20100296,포화속으로,2010-06-16,5302053500,13623474000,719782,1855701,597,19407
201025,2,20100310,나잇&데이,2010-06-24,4557731500,4557731500,592851,592851,494,11079
201025,3,20090927,방자전,2010-06-02,2668178000,19711863000,355979,2611475,370,10693
201025,4,20100295,A-특공대,2010-06-10,1132133000,5184222500,151509,694314,256,6171
201025,5,20100210,맨발의 꿈,2010-06-24,909911500,948877500,124436,130137,332,6795
201025,6,20100190,드래곤 길들이기,2010-05-20,1115784000,26705349500,96552,2532130,171,3071
201025,7,20100285,섹스 앤 더 시티 2,2010-06-10,552011000,2744530500,73769,361154,215,2846
201025,8,20100335,여대생 기숙사,2010-06-23,314179000,316771000,40865,41189,143,3112
201025,9,20100291,스트리트댄스,2010-06-16,408850500,1348427500,36750,120630,208,3791
201025,10,20100292,베스트 키드,2010-06-10,180461000,2009325000,25602,283994,229,2276
201024,1,20100296,포화속으로,2010-06-16,7325836000,8321420500,1003550,1135919,742,16574
201024,2,20090927,방자전,2010-06-02,4373701000,17043685000,583417,2255496,452,13596
201024,3,20100295,A-특공대,2010-06-10,2227373000,4052089500,299052,542805,313,9648
201024,4,20100285,섹스 앤 더 시티 2,2010-06-10,1140592000,2192519500,150215,287385,222,5647
